H2_Price_2025 [EUR/MWh_h2],H2_Price_2050 [EUR/MWh_h2]
128.27568408970566,34.39280014684002
128.0872322528901,34.4566039167368
127.98073907697818,34.5976115138492
127.87955090602776,34.74370143347537
127.6935707270356,34.82076742649547
127.51260075995846,34.901289172239515
127.3527341397136,35.00220466012202
127.22807067642756,35.13199300906282
127.08061161374586,35.2444036181142
126.93984339175336,35.366626397662955
126.82628493617212,35.34416943882426
126.71478535158964,35.302173100410485
126.73749407587746,35.25455413993998
126.61087922744558,35.13736447439749
126.47937359170623,35.005185117957545
135.47363277214535,36.020640373585096
135.2749604496178,35.92793992554915
135.05408509600457,35.827089108220456
134.83287726749424,35.727477696298926
134.61197965058935,35.62921910330341
134.39145030712297,35.532216590222355
134.1706141509019,35.436577690456126
133.95172962552994,35.34213991211048
133.7331814136194,35.2496112415248
133.51542787991107,35.159187088837875
133.29715150604954,35.071084874370186
133.0793524756768,34.985546020210464
132.86401380021994,34.90283782786876
132.64835121989006,34.82325508981769
132.43281744027456,34.74669568332575
132.21906738784426,34.673715905451324
132.00532095846808,34.60450289764753
131.79110749335115,34.53972616915774
131.57900793071684,34.47992573461058
131.36773118934096,34.42555595374678
131.15730959501647,34.37707911609025
130.9477770478005,34.33483931433335
130.73916910857812,34.29903572434384
130.53152309044978,34.26960883566064
130.3247615513558,34.247462055769
130.19985253151026,34.30573889702988
129.9147580385564,34.22566312114816
129.71137136617412,34.22633657844162
129.50518944122442,34.23486288150255
129.30490541946455,34.25112614367526
129.10636726227338,34.27492814285013
128.9064266272426,34.306006153206056
128.70917646934174,34.34405359490231
128.51626990838673,34.38868791374585
128.32314313859618,34.43866935375006
128.13123955286133,34.494436696718175
127.94001766445362,34.55485381475988
127.82766874149536,34.69315924022481
127.67454559742556,34.793624095362595
127.45530882391292,34.83751876255464
127.27620188641228,34.91508584297084
127.12382475488565,35.02612136267101
126.99476080639182,35.15267216214752
126.83861134791934,35.25482262290025
126.70962124412812,35.273902630030946
126.60252070072772,35.2316891787666
126.49870580039637,35.198262926859734
126.40556661383572,35.17083706186286
126.2106583437071,35.051058857094205
126.04126609499616,34.901687895779084
125.98772173531049,34.74167345818067
135.38312831830012,36.08380151555983
135.17753085317068,35.99138959289788
134.9587291668413,35.89238744469447
134.73644439206066,35.79470875244768
134.51428851069684,35.69846539099114
